,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
9659,464812,Female,Yes,49,Yes,Engineer,1,High,5,Cat_4,D
9660,462803,Male,No,26,No,Doctor,0,Low,6,Cat_2,B
9661,462794,Male,No,27,No,Healthcare,10,Low,5,Cat_6,D
9662,459381,Male,Yes,56,Yes,Artist,,Low,2,Cat_6,B
9663,467707,Male,Yes,82,Yes,Lawyer,5,High,2,Cat_6,A
9664,464398,Male,Yes,48,No,Marketing,0,Low,5,Cat_6,D
9665,466988,Female,No,72,Yes,Lawyer,0,Low,,Cat_6,B
9666,465857,Female,No,35,Yes,Doctor,0,Low,1,Cat_6,B
9667,462890,Female,No,25,Yes,Marketing,12,Low,1,Cat_6,D
9668,460152,Female,No,53,Yes,Artist,1,Low,1,Cat_6,C
9669,463628,Female,No,30,Yes,Artist,9,Low,1,Cat_6,A
9670,463164,Male,Yes,39,Yes,Artist,9,Average,2,Cat_6,A
9671,460855,Male,Yes,50,Yes,Artist,,Low,2,Cat_6,A
9672,467522,Female,No,19,No,Healthcare,0,Low,2,Cat_6,D
9673,459459,Male,Yes,36,Yes,Artist,4,Low,1,Cat_6,A
9674,466928,Female,No,26,,Healthcare,0,Low,7,Cat_6,D
9675,467880,Female,Yes,50,Yes,Artist,0,Average,2,Cat_6,D
9676,459417,Male,No,19,No,Healthcare,,Low,,Cat_6,D
9677,467595,Female,No,26,Yes,Healthcare,0,Low,1,Cat_6,D
9678,465032,Male,Yes,72,Yes,Executive,0,High,2,Cat_6,C
9679,466529,Female,Yes,28,Yes,Doctor,0,Average,2,Cat_2,A
9680,466562,Female,No,18,No,Healthcare,5,Low,4,Cat_6,D
9681,459483,Male,Yes,55,Yes,Artist,1,Average,2,Cat_7,A
9682,461670,Male,Yes,59,Yes,Artist,0,Average,6,Cat_6,C
9683,466519,Male,Yes,37,,Entertainment,0,Low,,Cat_3,B
9684,465535,Female,No,29,No,Entertainment,9,Low,,Cat_2,A
9685,466232,Male,Yes,59,No,Executive,0,High,3,Cat_6,C
9686,466249,Female,No,18,No,Healthcare,8,Low,4,Cat_4,D
9687,465800,Male,No,25,No,Healthcare,1,Low,3,Cat_6,C
9688,465577,Male,No,30,No,Healthcare,0,Low,4,Cat_3,D
9689,459658,Male,Yes,60,Yes,Artist,1,Average,3,Cat_6,C
9690,461516,Male,Yes,32,Yes,Entertainment,0,Average,3,Cat_6,A
9691,461219,Female,No,28,Yes,Healthcare,8,Low,3,Cat_6,D
9692,464716,Male,Yes,43,Yes,Marketing,0,High,6,Cat_4,D
9693,463767,Male,Yes,27,Yes,Artist,9,Average,2,Cat_6,D
9694,463888,Male,No,23,No,Marketing,0,Low,3,Cat_6,D
9695,464123,Female,No,51,Yes,Artist,0,Low,1,Cat_6,B
9696,467070,Male,Yes,40,No,Executive,5,Low,4,Cat_6,D
9697,460651,Male,No,32,No,Homemaker,8,Low,,Cat_4,A
9698,465154,Male,No,22,No,Healthcare,1,Low,2,Cat_4,D
9699,464470,Male,Yes,48,Yes,Artist,0,Average,4,Cat_6,C
9700,464167,Male,Yes,51,Yes,Executive,4,High,3,Cat_6,B
9701,461556,Female,Yes,49,Yes,Engineer,1,Average,2,Cat_6,A
9702,460597,Female,No,20,No,Marketing,1,Low,2,Cat_3,D
9703,465916,Male,No,41,Yes,Artist,4,Low,1,Cat_6,D
9704,465353,Male,Yes,73,Yes,Artist,1,Average,2,Cat_6,C
9705,459001,Female,No,20,No,Marketing,,Low,4,Cat_6,C
9706,459995,Female,No,38,No,Artist,4,Low,2,Cat_6,A
9707,461818,Female,Yes,43,Yes,Artist,2,Average,2,Cat_6,C
9708,466098,Male,Yes,78,Yes,Lawyer,1,High,2,Cat_6,A
9709,466142,Female,Yes,29,Yes,Entertainment,0,Average,2,Cat_6,A
9710,462410,Female,No,32,No,Healthcare,1,Low,5,Cat_7,B
9711,466048,Male,No,25,No,Entertainment,3,Low,1,Cat_4,A
9712,462025,Male,No,20,No,Healthcare,2,Low,3,Cat_4,D
9713,460960,Male,Yes,48,Yes,Entertainment,6,Low,2,Cat_7,B
9714,463491,Male,Yes,27,Yes,Doctor,8,Average,3,Cat_6,B
9715,462500,Male,Yes,49,Yes,Doctor,1,Average,2,Cat_6,C
9716,464533,Male,Yes,38,No,Executive,,High,6,Cat_6,D
9717,465757,Male,Yes,39,Yes,Artist,3,Average,4,Cat_4,A
9718,460932,Female,No,32,Yes,Doctor,8,Low,1,Cat_6,D
9719,461108,Male,No,21,No,Healthcare,1,Low,4,Cat_3,D
9720,467784,Female,Yes,45,Yes,Artist,9,Low,1,Cat_7,C
9721,463070,Male,Yes,68,No,Entertainment,1,Low,1,Cat_6,D
9722,463252,Male,Yes,50,Yes,Artist,0,Average,2,Cat_6,B
9723,461614,Female,No,25,,Healthcare,1,Low,1,Cat_4,C
9724,461065,Male,Yes,55,Yes,Executive,,Low,6,Cat_3,C
9725,459264,Female,No,42,Yes,Artist,0,Low,2,Cat_6,C
9726,466913,Male,Yes,65,Yes,Lawyer,0,Low,1,Cat_6,A
9727,466037,Female,No,53,No,Entertainment,1,Low,1,Cat_4,A
9728,464697,Female,Yes,36,Yes,Artist,0,Average,4,Cat_4,D
9729,467609,Male,No,36,No,Artist,2,Low,4,Cat_6,A
9730,463555,Female,No,31,Yes,Artist,0,Low,2,Cat_6,A
9731,467916,Female,Yes,48,Yes,Artist,6,Low,1,Cat_6,C
9732,459794,Male,Yes,52,Yes,Artist,0,Low,2,Cat_6,B
9733,465728,Male,No,45,Yes,,1,Low,1,Cat_4,B
9734,459216,Female,No,36,Yes,Artist,0,Low,2,Cat_6,B
9735,461558,Male,Yes,45,Yes,Engineer,2,Average,2,Cat_6,C
9736,466760,Male,Yes,47,Yes,Doctor,0,Average,4,Cat_6,A
9737,466940,Male,Yes,79,No,Lawyer,0,Low,1,Cat_6,D
9738,461098,Female,Yes,39,Yes,Engineer,1,Low,1,Cat_3,A
9739,461518,Female,Yes,46,Yes,Artist,0,Average,4,Cat_3,B
9740,463631,Male,No,25,No,Healthcare,0,Low,5,Cat_3,D
9741,462447,Male,No,22,No,Healthcare,9,Low,4,Cat_6,D
9742,464879,Female,Yes,28,Yes,Doctor,1,Average,2,Cat_4,A
9743,466836,Female,No,42,Yes,Doctor,0,Low,1,Cat_4,D
9744,461725,Female,No,30,Yes,Engineer,3,Low,1,Cat_4,A
9745,465928,Female,No,32,Yes,Healthcare,6,Low,3,Cat_6,D
9746,459223,Female,Yes,47,Yes,Doctor,1,Average,4,Cat_6,C
9747,460967,Male,No,25,Yes,Entertainment,1,Low,2,Cat_6,A
9748,463256,Male,No,20,No,Marketing,1,Low,3,Cat_6,A
9749,461348,Male,Yes,35,Yes,Healthcare,1,Low,1,Cat_6,D
9750,461699,Male,No,28,Yes,Doctor,0,Low,1,Cat_6,D
9751,466486,Female,Yes,36,Yes,Doctor,8,Low,2,Cat_4,D
9752,466233,Female,Yes,59,Yes,Homemaker,6,Low,1,Cat_6,B
9753,459605,Female,,19,No,Healthcare,8,Low,,Cat_3,D
9754,462748,Male,Yes,51,Yes,Artist,1,Low,3,Cat_6,C
9755,464957,Female,Yes,75,No,Lawyer,0,Low,1,Cat_4,B
9756,459616,Female,No,20,No,Healthcare,,Low,4,Cat_1,D
9757,466567,Female,No,49,Yes,,1,Low,1,Cat_6,D
9758,464327,Female,Yes,50,Yes,Artist,9,Low,2,Cat_6,C
9759,466204,Male,Yes,50,Yes,Artist,0,Average,3,Cat_6,C
9760,461617,Male,No,50,Yes,Artist,0,Low,2,Cat_6,A
9761,462091,Male,No,18,No,Healthcare,0,Low,5,Cat_4,D
9762,460093,Female,No,45,Yes,Artist,4,Low,1,Cat_3,A
9763,464198,Male,Yes,49,Yes,Entertainment,1,Low,2,Cat_6,A
9764,464380,Female,Yes,49,Yes,Artist,6,Average,6,Cat_6,C
9765,466019,Female,Yes,63,Yes,Artist,5,Low,1,Cat_3,C
9766,466966,Male,Yes,59,Yes,Entertainment,1,Average,2,Cat_6,C
9767,460606,Male,No,20,No,Healthcare,,Low,5,Cat_7,D
9768,462111,Male,Yes,38,Yes,Artist,6,Average,4,Cat_6,A
9769,461564,Male,Yes,63,Yes,Executive,1,High,2,Cat_6,C
9770,465730,Male,Yes,43,Yes,Executive,6,High,3,Cat_4,A
9771,466133,Female,No,21,No,Healthcare,7,Low,5,Cat_2,D
9772,461876,Male,No,32,Yes,Entertainment,9,Low,2,Cat_6,D
9773,467098,Male,Yes,87,No,Executive,1,Low,2,Cat_6,A
9774,463294,Female,Yes,35,Yes,Engineer,5,Low,2,Cat_6,B
9775,459431,Male,Yes,68,No,Artist,0,Low,2,Cat_6,A
9776,467492,Female,Yes,62,Yes,Doctor,1,Low,2,Cat_7,D
9777,462262,Male,No,27,No,Healthcare,1,Low,3,,D
9778,462215,Female,No,20,No,Marketing,1,Low,3,Cat_4,D
9779,467260,Male,No,25,No,Doctor,8,Low,4,Cat_6,A
9780,465099,Male,Yes,39,No,Entertainment,1,Average,2,Cat_6,B
9781,464814,Male,Yes,53,Yes,Artist,0,High,7,Cat_4,D
9782,462200,Female,Yes,49,Yes,Doctor,0,Low,3,Cat_4,A
9783,465688,Female,Yes,62,,Artist,1,Average,3,Cat_3,C
9784,464069,Female,Yes,83,Yes,Lawyer,1,High,2,Cat_6,A
9785,463460,Male,Yes,52,Yes,Artist,,Average,2,Cat_6,B
9786,460516,Female,,85,No,Lawyer,0,High,1,Cat_3,C
9787,466746,Female,Yes,69,Yes,Lawyer,0,High,2,Cat_6,C
9788,467891,Female,No,30,Yes,Doctor,0,Low,5,Cat_6,D
9789,460690,Female,,51,No,Homemaker,8,Low,,Cat_3,A
9790,461343,Male,Yes,27,Yes,Artist,6,Average,2,Cat_6,B
9791,459223,Female,Yes,47,Yes,Doctor,1,Average,4,Cat_6,C
9792,462142,Female,No,42,Yes,Artist,,Low,1,Cat_6,B
9793,467223,Female,Yes,53,Yes,Engineer,0,Average,4,Cat_6,D
9794,465264,Male,Yes,88,No,Executive,0,Low,1,Cat_6,A
9795,459699,Female,,56,Yes,Engineer,8,Average,3,Cat_6,A
9796,467486,Female,Yes,46,Yes,Engineer,1,Average,5,Cat_6,B
9797,461873,Male,No,29,Yes,Doctor,1,Low,4,Cat_6,C
9798,463100,Female,No,35,No,Homemaker,9,Low,1,Cat_6,D
9799,459899,Female,Yes,48,Yes,Artist,0,Low,4,Cat_6,C
9800,459421,Male,Yes,29,No,Healthcare,0,Average,4,Cat_6,A
9801,465291,Female,Yes,45,Yes,Artist,5,Average,3,Cat_6,C
9802,465607,Female,No,37,Yes,Artist,7,Low,2,Cat_3,B
9803,465017,Male,Yes,52,Yes,Executive,1,High,4,Cat_6,C
9804,462333,Female,Yes,40,Yes,Artist,1,Low,1,Cat_6,D
9805,465648,Female,No,32,No,Entertainment,0,Low,2,Cat_2,A
9806,461526,Male,Yes,78,No,Entertainment,0,Low,2,Cat_6,D
9807,460419,Female,Yes,41,No,Doctor,,Low,1,Cat_7,A
9808,467640,Female,Yes,38,Yes,Artist,,Low,3,Cat_6,D
9809,459020,Female,Yes,56,Yes,Artist,0,Average,4,Cat_6,C
9810,460658,Female,Yes,37,Yes,Marketing,7,Average,3,Cat_6,D
9811,467963,Male,No,21,No,Healthcare,1,Low,4,Cat_6,D
9812,467969,Female,Yes,43,Yes,Artist,0,Average,2,Cat_6,C
9813,463524,Female,Yes,40,Yes,Artist,6,Average,2,Cat_6,C
9814,462561,Female,Yes,48,Yes,Artist,3,Average,2,Cat_6,C
9815,465429,Female,Yes,68,Yes,Artist,,Average,3,Cat_6,C
9816,464626,Female,Yes,38,Yes,Artist,1,Average,2,Cat_6,C
9817,460384,Female,Yes,32,Yes,Marketing,8,Low,2,Cat_6,D
9818,466939,Male,Yes,66,No,Lawyer,0,High,2,Cat_6,B
9819,464286,Female,Yes,57,Yes,Artist,0,Average,2,Cat_6,B
9820,459425,Female,Yes,87,Yes,Lawyer,0,High,2,Cat_6,A
9821,459328,Male,Yes,48,Yes,Executive,1,High,3,Cat_6,B
9822,459432,Male,Yes,84,Yes,Lawyer,0,Low,3,Cat_6,A
9823,461099,Female,No,42,No,Artist,0,Low,4,Cat_3,A
9824,463576,Female,No,31,No,Doctor,0,Low,4,Cat_6,D
9825,460029,Female,Yes,35,Yes,Healthcare,12,Average,2,Cat_2,D
9826,465911,Female,No,28,Yes,Artist,9,Low,1,Cat_6,A
9827,461316,Female,Yes,53,Yes,Artist,0,Average,2,Cat_3,C
9828,466507,Male,Yes,51,Yes,Entertainment,1,Average,5,Cat_6,B
9829,459045,Female,Yes,88,Yes,Lawyer,1,Average,4,Cat_6,C
9830,462887,Female,Yes,42,No,Engineer,0,Low,3,Cat_6,D
9831,464756,Female,No,25,No,Engineer,5,Low,3,Cat_4,B
9832,460389,Female,Yes,42,Yes,Healthcare,9,Average,2,Cat_6,D
9833,464139,Female,No,27,No,Healthcare,14,Low,1,Cat_6,D
9834,461720,Female,No,51,Yes,Artist,1,Low,1,Cat_4,B
9835,465877,Female,No,48,Yes,Artist,6,Low,1,Cat_6,D
9836,461559,Male,,52,Yes,Artist,0,Low,4,Cat_4,C
9837,464772,Female,Yes,43,No,Engineer,9,Average,4,Cat_4,A
9838,459380,Male,Yes,62,Yes,Artist,1,Low,1,Cat_6,A
9839,459408,Male,No,28,No,Doctor,,Low,1,Cat_6,D
9840,461919,Male,No,38,Yes,Doctor,0,Low,3,Cat_6,A
9841,461016,Male,No,32,No,Healthcare,7,Low,5,Cat_3,D
9842,466538,Male,Yes,84,Yes,Lawyer,1,High,2,Cat_6,D
9843,462143,Male,Yes,80,No,Artist,1,Low,2,Cat_6,A
9844,460697,Male,Yes,40,Yes,Artist,4,Average,4,Cat_6,C
9845,462946,Male,Yes,52,No,Artist,1,Low,2,Cat_6,A
9846,465237,Male,Yes,68,Yes,Lawyer,,High,2,Cat_6,D
9847,459329,Female,Yes,71,No,Engineer,1,High,4,Cat_3,A
9848,465095,Male,Yes,48,Yes,Executive,1,High,4,Cat_6,C
9849,460674,Female,No,31,Yes,Entertainment,0,Low,3,Cat_3,A
9850,463435,Female,No,33,Yes,Healthcare,0,Low,3,Cat_6,D
9851,462722,Female,No,27,No,Homemaker,,Low,4,Cat_6,C
9852,463341,Female,Yes,53,No,Engineer,0,Average,6,Cat_3,A
9853,461992,Female,No,37,Yes,Doctor,1,Low,1,Cat_4,A
9854,467675,Female,No,39,No,,,Low,1,Cat_6,A
9855,460660,Male,No,39,,Entertainment,6,Low,1,Cat_6,B
9856,466260,Male,Yes,43,Yes,Entertainment,0,Average,2,Cat_6,B
9857,462042,Female,No,29,No,Healthcare,0,Low,3,Cat_6,D
9858,462969,Male,Yes,58,Yes,Artist,8,Low,1,Cat_3,B
9859,465895,Female,Yes,31,No,Artist,7,Average,2,Cat_6,B
9860,461508,Male,No,33,Yes,Artist,8,Low,1,Cat_6,A
9861,464960,Female,No,22,No,Healthcare,0,Low,5,Cat_4,C
9862,464275,Male,No,30,No,Doctor,0,Low,5,Cat_6,D
9863,464498,Male,Yes,45,Yes,Artist,,Average,3,Cat_3,B
9864,463745,Male,Yes,59,Yes,Artist,1,Average,3,Cat_3,A
9865,466486,Female,Yes,43,Yes,Doctor,9,Low,2,Cat_4,A
9866,460362,Male,Yes,59,Yes,Healthcare,0,Low,3,Cat_4,D
9867,464822,Male,Yes,37,No,Entertainment,,Average,3,Cat_4,A
9868,467354,Male,Yes,61,Yes,Doctor,3,Low,2,Cat_6,A
9869,462427,Male,Yes,87,Yes,Lawyer,9,Low,4,Cat_6,C
9870,466850,Female,No,30,No,Doctor,,Low,3,Cat_4,D
9871,459363,Male,No,53,Yes,Artist,2,Low,1,Cat_6,A
9872,464746,Male,Yes,32,No,Executive,4,Average,5,Cat_4,D
9873,467961,Male,Yes,47,Yes,Executive,1,High,5,Cat_4,C
9874,461019,Male,No,18,No,Healthcare,0,Low,3,Cat_3,D
9875,461421,Male,Yes,43,Yes,Artist,,Average,3,Cat_6,B
9876,463285,Male,Yes,31,No,Marketing,,Low,4,Cat_3,D
9877,463207,Female,Yes,51,Yes,Artist,1,Average,2,Cat_6,C
9878,461972,Male,Yes,40,No,,,Average,5,Cat_3,B
9879,467157,Male,Yes,39,Yes,Executive,8,High,6,Cat_7,A
9880,461875,Male,No,33,No,Doctor,0,Low,3,Cat_6,B
9881,464226,Female,Yes,56,Yes,Artist,3,Average,3,Cat_6,C
9882,461173,Male,Yes,45,Yes,Artist,1,Low,4,Cat_3,B
9883,460920,Male,Yes,79,Yes,Lawyer,1,High,2,Cat_6,C
9884,461577,Female,Yes,50,Yes,Artist,1,Average,3,Cat_6,C
9885,461650,Female,Yes,42,Yes,Doctor,0,Low,1,Cat_4,B
9886,467706,Female,Yes,35,Yes,Artist,,Average,4,Cat_6,D
9887,460632,Female,No,22,No,Healthcare,0,Low,3,Cat_3,D
9888,459000,Male,Yes,59,No,Executive,11,High,2,Cat_6,B
9889,459008,Female,Yes,47,Yes,Artist,1,Average,3,Cat_6,D
9890,467058,Male,Yes,82,No,Executive,1,High,2,Cat_6,B
9891,465697,Female,Yes,51,No,Artist,6,Low,1,Cat_6,B
9892,467280,Female,No,28,No,Entertainment,10,Low,2,Cat_6,D
9893,463630,Male,No,39,Yes,Entertainment,1,Low,2,Cat_6,A
9894,467457,Female,No,30,Yes,Marketing,0,Low,6,Cat_6,A
9895,461073,Female,No,33,No,Entertainment,1,Low,1,Cat_3,A
9896,467732,Female,No,43,Yes,Healthcare,8,Low,1,,D
9897,464130,Male,No,41,Yes,Artist,1,Low,3,Cat_6,A
9898,463165,Female,Yes,69,Yes,Doctor,0,Average,2,Cat_6,C
9899,462468,Female,No,30,Yes,Healthcare,2,Low,5,Cat_6,D
9900,459710,Male,Yes,61,Yes,Artist,,Low,1,Cat_6,B
9901,463221,Male,No,22,No,Healthcare,,Low,3,Cat_6,D
9902,460165,Female,No,40,Yes,Entertainment,0,Low,1,Cat_3,A
9903,465142,Male,No,23,No,Healthcare,0,Low,4,Cat_6,D
9904,466966,Male,Yes,61,Yes,Entertainment,1,Average,2,Cat_6,C
9905,461810,Female,Yes,62,Yes,Homemaker,1,Low,1,Cat_2,B
9906,467185,Male,No,29,Yes,Artist,0,Low,3,Cat_6,D
9907,463016,Male,Yes,58,Yes,Artist,1,Low,2,Cat_6,B
9908,461029,Male,Yes,42,No,Entertainment,8,Low,2,Cat_4,A
9909,466830,Male,No,28,Yes,Healthcare,5,Low,4,Cat_6,D
9910,466126,Female,Yes,57,No,Engineer,0,Low,1,Cat_6,B
9911,467334,Male,Yes,73,No,Executive,0,High,2,Cat_6,C
9912,464660,Male,No,29,Yes,Entertainment,0,Low,5,Cat_4,C
9913,461414,Male,No,30,Yes,Entertainment,,Low,5,Cat_3,D
9914,464549,Male,Yes,53,Yes,Executive,1,Low,4,Cat_6,B
9915,459982,Male,No,39,Yes,Entertainment,9,Low,2,Cat_6,A
9916,465326,Male,Yes,76,Yes,Artist,,Low,1,Cat_6,A
9917,463548,Female,No,20,No,Healthcare,3,Low,4,Cat_4,D
9918,467132,Female,Yes,66,Yes,Engineer,0,Low,2,Cat_6,B
9919,461332,Male,No,30,No,Healthcare,1,Low,4,Cat_2,C
9920,461687,Female,Yes,77,Yes,Artist,0,High,2,Cat_6,B
9921,461094,Female,No,28,Yes,Healthcare,1,Low,3,Cat_3,D
9922,466254,Male,No,40,Yes,Entertainment,0,Low,2,Cat_2,A
9923,461087,Female,Yes,29,No,Artist,0,Average,2,Cat_3,A
9924,459615,Male,Yes,84,No,Lawyer,1,Low,1,Cat_6,A
9925,460249,Female,No,25,Yes,Entertainment,9,Low,2,Cat_6,A
9926,459278,Male,Yes,65,No,Executive,,High,2,Cat_6,A
9927,461039,Female,Yes,27,No,Engineer,1,Average,9,Cat_3,D
9928,466956,Female,Yes,55,Yes,Artist,1,Low,1,Cat_6,B
9929,466737,Male,No,33,No,Entertainment,1,Low,,Cat_6,D
9930,459221,Male,Yes,69,No,Entertainment,,Low,1,Cat_6,B
9931,459879,Female,No,26,Yes,Healthcare,,Low,1,Cat_6,D
9932,465925,Male,No,30,Yes,Healthcare,1,Low,1,Cat_6,A
9933,462971,Female,Yes,70,Yes,Engineer,0,Low,1,Cat_6,C
9934,459207,Female,Yes,62,,Doctor,0,Average,4,Cat_6,B
9935,466271,Male,No,27,No,Entertainment,1,Low,3,Cat_2,C
9936,463654,Female,No,39,No,Engineer,4,Low,3,Cat_3,D
9937,459804,Male,Yes,45,No,Artist,3,High,4,Cat_6,C
9938,464981,Male,Yes,45,Yes,Artist,0,Average,4,Cat_6,C
9939,460831,Male,No,20,No,Healthcare,0,Low,4,Cat_6,C
9940,461682,Male,Yes,75,No,Executive,1,High,2,Cat_6,C
9941,466708,Male,Yes,65,No,Entertainment,1,Low,1,Cat_6,A
9942,461045,Female,No,29,No,Entertainment,0,Low,2,Cat_3,B
9943,461424,Male,Yes,63,No,Healthcare,0,Average,4,Cat_4,B
9944,459940,Female,No,46,Yes,Engineer,1,Low,2,Cat_1,B
9945,462085,Female,No,28,Yes,Healthcare,0,Low,1,Cat_6,D
9946,461688,Male,Yes,41,Yes,Executive,7,High,2,Cat_6,C
9947,467630,Male,Yes,85,No,Lawyer,0,Low,1,Cat_6,D
9948,462437,Male,No,18,No,Healthcare,0,Low,6,Cat_6,D
9949,463202,Male,No,33,No,Marketing,0,Low,3,Cat_3,D
9950,463348,Female,Yes,35,Yes,Doctor,0,Low,2,Cat_6,A
9951,465564,Male,Yes,46,No,Artist,0,Average,4,Cat_3,B
9952,467088,Male,Yes,57,Yes,Artist,0,Low,1,Cat_3,A
9953,462064,Male,Yes,63,Yes,Artist,0,Average,3,Cat_7,D
9954,464850,Female,,51,No,Artist,,Average,3,Cat_4,B
9955,459398,Female,Yes,58,No,Lawyer,,High,2,Cat_6,B
9956,462382,Male,Yes,73,Yes,Lawyer,1,High,2,Cat_6,B
9957,467421,Male,Yes,50,No,Doctor,1,Average,3,Cat_6,C
9958,459824,Male,No,38,Yes,Entertainment,8,Low,1,Cat_6,D
9959,460738,Female,No,53,No,Engineer,0,Low,,Cat_7,B
9960,463180,Male,Yes,36,Yes,Artist,0,Low,3,Cat_3,C
9961,461896,Male,Yes,45,Yes,Artist,1,Low,1,Cat_6,A
9962,463919,Female,No,31,Yes,Homemaker,9,Low,1,Cat_6,D
9963,460147,Male,Yes,67,Yes,Entertainment,1,Average,3,Cat_6,C
9964,459160,Male,Yes,70,Yes,Doctor,1,Average,2,Cat_6,B
9965,461578,Female,Yes,61,Yes,Artist,0,Average,4,Cat_6,C
9966,465116,Female,Yes,66,Yes,Artist,0,Low,2,Cat_6,C
9967,459454,Male,Yes,38,No,Artist,,Average,2,Cat_6,A
9968,464429,Female,No,33,Yes,Healthcare,0,Low,,Cat_6,B
9969,464977,Female,Yes,66,No,,1,Average,2,Cat_4,B
9970,467883,Female,Yes,46,Yes,Artist,0,Average,2,Cat_6,A
9971,460765,Male,Yes,80,No,Lawyer,1,Low,1,Cat_6,D
9972,462430,Male,Yes,42,Yes,Executive,1,High,3,Cat_6,C
9973,464474,Female,No,46,Yes,Artist,1,Low,1,Cat_6,D
9974,464480,Male,Yes,42,Yes,Artist,1,Average,3,Cat_6,C
9975,461866,Male,No,25,No,Healthcare,0,Low,4,Cat_6,D
9976,465892,Male,No,40,Yes,Artist,9,Low,3,Cat_6,A
9977,466331,Male,Yes,26,Yes,Marketing,0,Low,2,Cat_3,D
9978,466080,Male,,33,No,Marketing,1,High,1,Cat_6,D
9979,463483,Male,Yes,29,No,Executive,1,High,2,Cat_6,D
9980,465804,Female,Yes,68,No,Engineer,0,Low,1,Cat_4,A
9981,466488,Male,Yes,61,Yes,Entertainment,0,Average,6,Cat_6,B
9982,461355,Female,No,38,Yes,Healthcare,0,Low,2,Cat_6,D
9983,463118,Female,Yes,50,Yes,Doctor,,High,3,Cat_6,D
9984,459008,Female,Yes,52,Yes,Artist,1,Average,3,Cat_6,B
9985,464456,Male,Yes,27,Yes,Artist,1,Low,4,Cat_6,C
9986,464141,Male,Yes,32,Yes,Entertainment,9,High,2,Cat_4,A
9987,461787,Male,Yes,72,Yes,Artist,0,Average,2,Cat_6,C
9988,467202,Male,Yes,18,No,Doctor,0,Low,4,Cat_6,D
9989,463359,Male,No,23,No,Healthcare,1,Low,4,Cat_6,D
9990,460691,Female,No,27,No,Homemaker,8,Low,1,Cat_3,B
9991,459867,Male,Yes,49,Yes,Marketing,0,High,2,Cat_6,C
9992,465009,Male,Yes,51,Yes,Entertainment,0,Average,4,Cat_6,C
9993,460628,Male,Yes,27,Yes,Entertainment,,Low,,Cat_3,B
9994,464091,Male,Yes,74,Yes,Lawyer,0,High,3,Cat_6,D
9995,464494,Female,Yes,55,Yes,Artist,1,Average,4,Cat_3,C
9996,467349,Female,No,53,No,Entertainment,0,Low,,Cat_6,D
9997,459334,Male,Yes,36,Yes,Healthcare,3,Low,3,Cat_6,D
9998,461926,Female,Yes,63,Yes,Artist,4,Average,4,Cat_6,C
9999,465737,Female,Yes,48,Yes,Engineer,7,Low,3,Cat_3,D
10000,464792,Male,Yes,30,No,Marketing,2,High,5,Cat_4,B
10001,463230,Female,Yes,35,Yes,Engineer,5,High,3,Cat_6,A
10002,465576,Male,Yes,43,No,Executive,4,Average,5,Cat_4,A
10003,467699,Female,Yes,32,Yes,Doctor,0,Average,2,Cat_4,C
10004,463429,Female,No,28,Yes,Artist,7,Low,3,Cat_6,A
10005,467419,Female,Yes,39,Yes,Artist,2,Low,1,Cat_6,A
10006,464481,Male,Yes,46,Yes,Executive,0,High,3,Cat_6,C
10007,461905,Female,No,42,Yes,Artist,0,Low,3,Cat_6,C
10008,465390,Female,No,27,Yes,Marketing,3,Low,3,Cat_6,D
10009,464016,Female,,29,Yes,Entertainment,0,High,1,Cat_1,A
10010,459996,Male,No,55,Yes,Entertainment,1,Low,1,Cat_6,B
10011,467085,Male,No,45,Yes,Entertainment,1,Low,2,Cat_6,A
10012,466930,Male,No,31,No,Healthcare,2,Low,2,Cat_5,A
10013,462626,Female,No,31,Yes,Engineer,0,Low,6,Cat_4,A
10014,461466,Male,Yes,45,No,Artist,0,Low,2,Cat_7,A
10015,464235,Female,Yes,59,No,Engineer,,Average,4,Cat_6,C
10016,464055,Male,Yes,32,Yes,Doctor,0,Low,,,D
10017,459396,Female,No,50,Yes,Engineer,0,Low,1,Cat_6,B
10018,466393,Female,Yes,42,No,Entertainment,1,Low,6,Cat_3,D
10019,467657,Male,No,21,No,Healthcare,0,Low,4,Cat_3,D
10020,464016,Female,,29,Yes,Entertainment,1,High,1,Cat_1,A
10021,461426,Male,Yes,47,Yes,Artist,7,Average,2,Cat_6,A
10022,462421,Male,No,53,Yes,Artist,0,Low,2,Cat_6,A
10023,467343,Male,No,72,Yes,Artist,1,Low,1,Cat_6,B
10024,461911,Male,Yes,57,No,Executive,0,Low,1,Cat_6,A
10025,461226,Male,Yes,51,Yes,,1,Low,2,Cat_6,D
10026,459871,Female,Yes,78,No,Entertainment,3,Average,2,Cat_6,A
10027,461100,Female,No,32,Yes,Healthcare,,Low,3,Cat_3,C
10028,465782,Female,No,21,No,Healthcare,5,Low,5,Cat_3,D
10029,460126,Female,Yes,48,Yes,Marketing,8,Low,,Cat_6,C
10030,459524,Female,No,35,Yes,Artist,1,Low,1,Cat_6,C
10031,465477,Male,No,31,No,Healthcare,1,Low,3,Cat_2,B
10032,466587,Female,No,48,No,Healthcare,0,Low,4,Cat_6,C
10033,459680,Male,No,41,Yes,Entertainment,,Low,1,Cat_6,A
10034,463904,Male,Yes,77,Yes,Executive,1,Low,1,Cat_6,D
